applicant_id,municipality,application_year,selected,male,age_at_application,has_phone,ses_stratum,neighborhood,age_at_survey,survey_month,survey_form,household_visit,mother_educ,father_educ,mother_age,father_age,father_income_high,receiving_aid_now,started_g6_private,started_g7_private,in_private_now,in_school_now,highest_grade,finished_g6,finished_g7,finished_g8,repeats_g6,ever_repeated,total_repeats,years_in_school,married_or_cohab,has_child,working,hours_worked,cohort,age_gap,application_year_plus_age_gap,mother_child_age_gap,father_child_age_gap,flag_age_pair_missing,flag_age_decreases,flag_age_unchanged,flag_age_gap_outside_2_4,flag_grade_6_contradiction,flag_grade_7_contradiction,flag_grade_8_contradiction,flag_any_grade_contradiction,flag_mother_not_older_than_child,flag_mother_age_gap_under_12,flag_mother_age_gap_over_60,flag_father_not_older_than_child,flag_father_age_gap_under_12,flag_father_age_gap_over_60,flag_nonworker_positive_hours,flag_worker_zero_hours,flag_years_in_school_above_4,flag_selected_invalid_binary,flag_male_invalid_binary,flag_has_phone_invalid_binary,flag_survey_form_invalid_binary,flag_household_visit_invalid_binary,flag_father_income_high_invalid_binary,flag_receiving_aid_now_invalid_binary,flag_started_g6_private_invalid_binary,flag_started_g7_private_invalid_binary,flag_in_private_now_invalid_binary,flag_in_school_now_invalid_binary,flag_finished_g6_invalid_binary,flag_finished_g7_invalid_binary,flag_finished_g8_invalid_binary,flag_ever_repeated_invalid_binary,flag_married_or_cohab_invalid_binary,flag_has_child_invalid_binary,flag_working_invalid_binary,flag_ses_stratum_out_of_range,flag_neighborhood_out_of_range,flag_survey_month_out_of_range,flag_repeats_g6_out_of_range,flag_total_repeats_out_of_range,flag_private_but_not_enrolled,flag_g7_without_g6,flag_g8_without_g7,flag_g6_repeats_exceed_total,flag_any_repeat_disagrees_total,flag_hours_outside_0_168
100049,A,2020,0,1,10.0,1,2.0,7.0,13.0,3,0,0,11.0,10.0,41.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,28.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100050,A,2020,1,0,12.0,1,2.0,7.0,14.0,3,0,0,5.0,7.0,37.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,7,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,A_2020,2.0,2022.0,23.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100051,A,2020,1,0,13.0,1,,,15.0,3,0,0,11.0,8.0,42.0,46.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052,A,2020,1,1,15.0,1,2.0,7.0,17.0,3,0,0,0.0,0.0,58.0,,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,41.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100053,B,2018,0,0,14.0,0,,,19.0,6,1,1,3.0,3.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,B_2018,5.0,2023.0,15.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100054,A,2020,1,1,,1,2.0,6.0,18.0,3,0,0,,5.0,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,A_2020,,,,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100055,A,2020,1,1,13.0,1,,17.0,16.0,4,0,0,6.0,3.0,38.0,41.0,0.0,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,22.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100056,A,2020,1,1,13.0,1,4.0,17.0,15.0,3,0,0,11.0,5.0,40.0,43.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,25.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100057,A,2020,1,1,12.0,1,2.0,,15.0,3,0,0,3.0,1.0,49.0,55.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,A_2020,3.0,2023.0,34.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100058,A,2020,1,1,12.0,1,3.0,,15.0,4,0,0,7.0,11.0,58.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,43.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100059,A,2020,0,0,12.0,1,,19.0,14.0,8,1,0,3.0,3.0,39.0,35.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,25.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100060,A,2020,1,1,15.0,1,1.0,5.0,17.0,8,1,0,5.0,5.0,50.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,33.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100061,A,2022,1,1,12.0,1,1.0,,13.0,7,1,0,11.0,11.0,26.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,13.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100062,A,2020,1,1,12.0,1,2.0,19.0,15.0,4,0,0,7.0,5.0,39.0,44.0,,0.0,1.0,0.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,24.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100063,B,2018,1,0,12.0,1,2.0,,16.0,7,1,1,2.0,,37.0,,,1.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100064,A,2020,0,1,12.0,1,1.0,5.0,14.0,2,0,0,9.0,5.0,38.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,24.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100065,A,2020,0,1,12.0,1,2.0,19.0,15.0,8,1,0,9.0,3.0,40.0,42.0,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,25.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100066,A,2020,1,0,13.0,1,2.0,12.0,16.0,5,1,0,11.0,11.0,38.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,22.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100067,A,2020,1,0,11.0,1,2.0,7.0,13.0,3,0,0,7.0,5.0,31.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,18.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100068,A,2020,1,1,15.0,1,1.0,,17.0,2,0,0,5.0,,40.0,,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100069,A,2020,1,0,10.0,1,2.0,,13.0,7,1,0,11.0,11.0,28.0,42.0,0.0,0.0,1.0,1.0,0.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,15.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100070,A,2022,1,0,12.0,1,,,12.0,7,1,0,7.0,8.0,38.0,32.0,,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,26.0,20.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100071,A,2022,0,0,12.0,1,2.0,,12.0,7,1,0,0.0,2.0,43.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,31.0,31.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100072,A,2020,0,1,,1,2.0,5.0,15.0,4,0,0,11.0,4.0,39.0,41.0,0.0,0.0,1.0,1.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,A_2020,,,24.0,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100073,A,2020,0,0,14.0,1,1.0,5.0,17.0,4,0,0,5.0,,39.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,22.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100074,A,2020,1,1,14.0,1,2.0,19.0,17.0,4,1,0,3.0,4.0,32.0,45.0,0.0,1.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,12.0,A_2020,3.0,2023.0,15.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100075,A,2020,1,0,12.0,1,2.0,11.0,15.0,5,1,0,10.0,11.0,35.0,36.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,20.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100076,A,2020,1,1,14.0,1,,19.0,17.0,3,0,0,7.0,5.0,34.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,17.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100077,A,2020,0,1,12.0,1,,19.0,14.0,8,1,0,5.0,8.0,35.0,41.0,,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,21.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100078,A,2020,1,1,16.0,1,2.0,12.0,18.0,6,0,0,5.0,,53.0,,,0.0,1.0,1.0,0.0,0.0,8,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,40.0,A_2020,2.0,2022.0,35.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100079,A,2020,1,1,12.0,1,1.0,19.0,14.0,4,0,0,5.0,0.0,36.0,38.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,22.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100080,B,2018,0,1,15.0,1,1.0,,19.0,6,1,1,4.0,2.0,48.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,29.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100081,A,2022,1,0,12.0,1,2.0,,12.0,7,1,0,9.0,7.0,45.0,56.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,33.0,44.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100082,A,2020,1,0,12.0,1,2.0,,14.0,3,0,1,4.0,3.0,47.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,33.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100083,A,2020,1,1,11.0,1,2.0,11.0,14.0,8,1,0,6.0,6.0,47.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,33.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100084,A,2020,1,0,,1,,11.0,16.0,1,0,1,4.0,,38.0,,,0.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,A_2020,,,22.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100085,A,2020,0,1,14.0,1,2.0,10.0,16.0,7,1,0,0.0,5.0,40.0,57.0,0.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,24.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100086,A,2020,1,0,13.0,1,2.0,,16.0,3,0,1,8.0,10.0,34.0,42.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,18.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100087,A,2022,1,0,13.0,1,2.0,,13.0,7,1,0,,,,,,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100088,B,2018,1,1,14.0,1,3.0,,18.0,7,1,1,,11.0,,46.0,1.0,0.0,1.0,1.0,,,9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,,28.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100089,B,2018,0,1,14.0,0,2.0,,18.0,6,1,1,5.0,2.0,65.0,69.0,0.0,0.0,0.0,1.0,1.0,1.0,10,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,47.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100090,A,2022,0,0,10.0,1,4.0,,11.0,7,1,0,7.0,11.0,32.0,36.0,1.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,21.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100091,A,2020,1,0,14.0,1,2.0,17.0,16.0,3,0,0,5.0,,33.0,,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100092,A,2020,1,0,13.0,1,2.0,17.0,16.0,7,1,0,6.0,,37.0,,,0.0,1.0,1.0,0.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,10.0,A_2020,3.0,2023.0,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100093,A,2020,0,0,11.0,1,2.0,11.0,14.0,3,0,0,11.0,5.0,42.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,28.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100094,A,2020,0,0,15.0,1,2.0,,17.0,2,0,1,5.0,,36.0,37.0,,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,19.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100095,A,2020,1,1,12.0,1,,19.0,14.0,5,0,0,6.0,2.0,32.0,36.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,18.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100096,A,2020,0,0,12.0,1,1.0,5.0,15.0,3,0,0,5.0,8.0,38.0,38.0,1.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100097,A,2020,1,0,15.0,1,4.0,10.0,17.0,2,0,1,5.0,,38.0,,,0.0,1.0,1.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100098,A,2020,1,1,12.0,1,2.0,,14.0,3,0,0,11.0,6.0,40.0,53.0,0.0,0.0,1.0,1.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,26.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100099,A,2020,1,0,14.0,1,,,16.0,3,0,0,4.0,4.0,46.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,30.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100100,A,2020,1,1,12.0,1,2.0,19.0,14.0,4,0,0,11.0,8.0,35.0,45.0,,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,21.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100101,A,2020,0,0,13.0,1,,,15.0,7,1,0,3.0,6.0,36.0,38.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,21.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100102,B,2018,0,0,15.0,1,2.0,,20.0,6,1,1,7.0,9.0,43.0,43.0,0.0,0.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,B_2018,5.0,2023.0,23.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100103,A,2020,0,0,12.0,1,2.0,7.0,15.0,5,0,0,5.0,5.0,39.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,24.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100104,A,2020,1,1,10.0,1,1.0,17.0,13.0,3,0,0,5.0,5.0,34.0,37.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,21.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
