"applicant_id","municipality","application_year","selected","male","age_at_application","has_phone","ses_stratum","neighborhood","age_at_survey","survey_month","survey_form","household_visit","mother_educ","father_educ","mother_age","father_age","father_income_high","receiving_aid_now","started_g6_private","started_g7_private","in_private_now","in_school_now","highest_grade","finished_g6","finished_g7","finished_g8","repeats_g6","ever_repeated","total_repeats","years_in_school","married_or_cohab","has_child","working","hours_worked","cohort","selected_clean","male_clean","has_phone_clean","survey_form_clean","household_visit_clean","father_income_high_clean","receiving_aid_now_clean","started_g6_private_clean","started_g7_private_clean","in_private_now_clean","in_school_now_clean","finished_g6_clean","finished_g7_clean","finished_g8_clean","ever_repeated_clean","married_or_cohab_clean","has_child_clean","working_clean","ses_stratum_clean","neighborhood_clean","survey_month_clean","repeats_g6_clean","total_repeats_clean","age_change","age_unverifiable","age_decreased","age_unchanged","age_outside_2_to_4","age_at_survey_clean","grade_conflict","grade_below_5_review","school_years_below_grade_progress_review","finished_g6_conflict","finished_g7_conflict","finished_g8_conflict","repeats_conflict","private_school_conflict","mother_child_age_gap","mother_age_gap_over_60","mother_age_clean","father_child_age_gap","father_age_gap_over_60","father_age_clean","work_hours_conflict","years_in_school_above_4","years_in_school_exceeds_age_gap_plus_1","primary_logic_flag"
101172,"A",2020,0,1,14,1,1,19,17,8,1,0,5,6,40,43,0,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,40,"A_2020",0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,19,8,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,40,26,FALSE,43,FALSE,FALSE,FALSE,FALSE
101173,"B",2018,1,0,9,1,1,,14,6,1,1,11,11,34,37,0,1,1,1,1,1,10,0,0,0,0,0,0,6,0,0,0,0,"B_2018",1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,,6,0,0,5,FALSE,FALSE,FALSE,TRUE,14,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,20,FALSE,34,23,FALSE,37,FALSE,TRUE,FALSE,TRUE
101174,"A",2020,1,0,13,1,2,,15,6,0,0,3,9,43,37,0,0,1,0,1,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,2,,6,1,1,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,43,22,FALSE,37,FALSE,FALSE,TRUE,FALSE
101175,"A",2022,1,0,13,1,1,,13,7,1,0,5,1,37,39,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,37,26,FALSE,39,FALSE,FALSE,TRUE,FALSE
101176,"A",2020,0,0,12,1,2,18,14,2,0,0,5,0,37,42,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,18,2,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,28,FALSE,42,FALSE,FALSE,TRUE,FALSE
101177,"A",2020,0,0,15,1,,,17,3,0,0,2,5,46,47,0,0,1,1,0,0,7,1,1,0,0,0,0,2,1,1,0,0,"A_2020",0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,46,30,FALSE,47,FALSE,FALSE,FALSE,FALSE
101178,"A",2020,0,0,12,1,2,,14,3,0,0,5,5,47,52,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,38,FALSE,52,FALSE,FALSE,TRUE,FALSE
101179,"A",2020,0,1,12,1,2,19,14,3,0,0,7,7,34,38,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,34,24,FALSE,38,FALSE,FALSE,TRUE,FALSE
101180,"A",2020,1,1,13,1,1,11,16,3,0,0,,,56,61,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,20,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,11,3,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,56,45,FALSE,61,FALSE,FALSE,FALSE,FALSE
101181,"A",2020,0,1,10,1,2,6,13,3,0,0,10,7,36,40,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,6,3,0,0,3,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,36,27,FALSE,40,FALSE,FALSE,FALSE,FALSE
101182,"A",2020,1,1,11,1,3,,13,3,0,0,11,5,34,39,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,34,26,FALSE,39,FALSE,FALSE,FALSE,FALSE
101183,"B",2018,0,0,15,1,,,19,6,1,1,5,,37,,,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,1,1,1,,0,0,0,0,1,1,1,1,0,0,0,0,,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,37,,FALSE,,FALSE,TRUE,TRUE,FALSE
101184,"A",2020,1,0,15,1,,5,17,3,0,0,8,8,38,38,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,38,21,FALSE,38,FALSE,FALSE,TRUE,FALSE
101185,"A",2020,1,0,11,1,2,18,14,3,0,0,5,8,45,41,0,1,0,0,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,18,3,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,45,27,FALSE,41,FALSE,FALSE,FALSE,FALSE
101186,"A",2020,1,0,11,1,3,10,15,5,1,0,11,,35,,,0,1,1,1,1,10,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,,0,1,1,1,1,1,1,1,0,0,0,0,3,10,5,0,0,4,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,,FALSE,,FALSE,FALSE,FALSE,FALSE
101187,"A",2020,0,1,13,1,2,17,15,10,1,0,6,,33,,,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",0,1,1,1,0,,0,1,0,0,1,1,1,0,1,0,0,0,2,17,10,1,1,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,33,,FALSE,,FALSE,FALSE,TRUE,FALSE
101188,"A",2020,0,0,14,1,2,,16,3,0,0,,,38,35,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,1,40,"A_2020",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,38,19,FALSE,35,FALSE,FALSE,FALSE,FALSE
101189,"A",2022,0,1,12,1,2,,13,7,1,0,6,3,38,40,0,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,38,27,FALSE,40,FALSE,FALSE,FALSE,FALSE
101190,"A",2020,0,1,11,1,1,,13,3,0,0,9,6,36,36,0,1,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,,3,1,1,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,36,23,FALSE,36,FALSE,FALSE,TRUE,FALSE
101191,"B",2018,0,0,15,1,2,,19,6,1,1,,5,,43,0,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,24,FALSE,43,FALSE,TRUE,TRUE,FALSE
101192,"A",2020,0,1,16,1,2,17,19,8,1,0,5,,34,,,0,1,1,0,1,8,1,1,1,0,0,0,3,0,0,1,20,"A_2020",0,1,1,1,0,,0,1,1,0,1,1,1,1,0,0,0,1,2,17,8,0,0,3,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,34,,FALSE,,FALSE,FALSE,FALSE,FALSE
101193,"A",2020,0,0,12,1,2,,14,8,1,0,5,8,38,39,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,2,,8,1,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,25,FALSE,39,FALSE,FALSE,TRUE,FALSE
101194,"B",2018,1,1,15,1,,,18,6,1,1,3,,37,,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,1,30,"B_2018",1,1,1,1,1,,0,1,1,0,0,1,1,1,0,0,0,1,,,6,0,0,3,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,37,,FALSE,,FALSE,FALSE,FALSE,FALSE
101195,"A",2020,0,0,11,1,,11,13,1,0,0,1,3,40,39,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,11,1,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,40,26,FALSE,39,FALSE,FALSE,TRUE,FALSE
101196,"A",2022,0,1,14,1,,,14,7,1,0,,,33,39,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,33,25,FALSE,39,FALSE,FALSE,TRUE,FALSE
101197,"A",2020,0,0,11,1,2,19,14,6,0,0,9,2,43,43,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2,19,6,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,43,29,FALSE,43,FALSE,FALSE,FALSE,FALSE
101198,"A",2022,0,1,11,1,3,,11,7,1,0,11,,32,34,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,32,23,FALSE,34,FALSE,FALSE,TRUE,FALSE
101199,"A",2020,1,0,13,1,2,19,15,4,0,0,,,46,49,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,19,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,46,34,FALSE,49,FALSE,FALSE,TRUE,FALSE
101200,"A",2020,1,1,13,1,2,,15,3,0,0,8,9,35,45,0,0,1,1,0,0,7,1,1,0,1,1,1,3,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,,3,1,1,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,30,FALSE,45,FALSE,FALSE,FALSE,FALSE
101201,"A",2020,0,1,12,1,,11,14,1,0,1,11,11,34,42,0,0,1,0,0,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,,11,1,0,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,34,28,FALSE,42,FALSE,FALSE,TRUE,FALSE
101202,"A",2020,0,1,16,1,2,19,18,2,0,1,1,,48,46,,0,1,0,0,1,7,1,1,0,0,0,0,4,0,0,1,24,"A_2020",0,1,1,0,1,,0,1,0,0,1,1,1,0,0,0,0,1,2,19,2,0,0,2,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,48,28,FALSE,46,FALSE,FALSE,TRUE,FALSE
101203,"A",2020,0,1,12,1,2,19,15,7,1,0,,6,,45,0,0,1,1,1,1,6,1,0,0,2,1,2,4,0,0,1,40,"A_2020",0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,2,19,7,2,2,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,30,FALSE,45,FALSE,FALSE,FALSE,FALSE
101204,"A",2020,1,0,13,1,1,19,15,3,0,0,5,5,35,43,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,28,FALSE,43,FALSE,FALSE,TRUE,FALSE
101205,"A",2020,1,0,11,1,2,,13,3,0,0,11,5,36,37,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,36,24,FALSE,37,FALSE,FALSE,TRUE,FALSE
101206,"A",2020,0,1,14,1,2,5,17,3,0,0,5,5,35,55,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,5,3,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,35,38,FALSE,55,FALSE,FALSE,FALSE,FALSE
101207,"A",2020,1,0,13,1,3,18,15,3,0,0,1,,38,40,,0,0,0,0,0,6,1,0,0,0,0,0,1,0,1,1,8,"A_2020",1,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,3,18,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,38,25,FALSE,40,FALSE,FALSE,FALSE,FALSE
101208,"A",2020,0,0,14,1,1,11,17,4,0,0,2,6,40,42,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,11,4,1,1,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,40,25,FALSE,42,FALSE,FALSE,FALSE,FALSE
101209,"A",2020,0,1,11,1,2,,14,3,0,0,5,5,52,56,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2,,3,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,52,42,FALSE,56,FALSE,FALSE,FALSE,FALSE
101210,"A",2020,0,0,12,1,,6,14,3,0,0,4,3,36,37,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,6,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,36,23,FALSE,37,FALSE,FALSE,TRUE,FALSE
101211,"B",2018,0,0,14,0,2,,19,7,1,1,,,,,,0,0,0,0,1,9,1,1,1,0,0,0,5,0,0,0,0,"B_2018",0,0,0,1,1,,0,0,0,0,1,1,1,1,0,0,0,0,2,,7,0,0,5,FALSE,FALSE,FALSE,TRUE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,TRUE,FALSE,FALSE
101212,"A",2020,1,0,14,1,1,19,17,6,0,0,1,,45,,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0,"A_2020",1,0,1,0,0,,0,1,1,0,0,1,1,1,0,0,0,0,1,19,6,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,45,,FALSE,,FALSE,FALSE,FALSE,FALSE
101213,"A",2020,1,0,,1,4,,18,3,0,0,5,,40,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,4,,3,0,0,,TRUE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,40,,FALSE,,FALSE,FALSE,FALSE,FALSE
101214,"B",2018,1,1,14,1,2,,19,7,1,0,5,,48,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40,"B_2018",1,1,1,1,0,,0,1,0,0,0,0,0,0,0,0,0,1,2,,7,0,0,5,FALSE,FALSE,FALSE,TRUE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,48,,FALSE,,FALSE,FALSE,FALSE,FALSE
101215,"A",2020,1,0,13,1,2,19,15,3,0,0,7,7,52,47,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,52,32,FALSE,47,FALSE,FALSE,TRUE,FALSE
101216,"A",2020,1,0,11,1,3,4,13,4,0,0,,,42,51,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,4,4,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,42,38,FALSE,51,FALSE,FALSE,TRUE,FALSE
101217,"A",2020,0,0,12,1,3,8,14,7,1,0,11,11,37,43,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,3,8,7,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,29,FALSE,43,FALSE,FALSE,TRUE,FALSE
101218,"A",2020,0,0,13,1,2,6,15,3,0,0,,,37,44,0,0,1,0,0,1,6,1,0,0,1,1,1,3,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,6,3,1,1,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,37,29,FALSE,44,FALSE,FALSE,FALSE,FALSE
101219,"A",2020,1,0,12,1,,18,14,4,0,0,9,3,46,48,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,1,0,"A_2020",1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,,18,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,46,34,FALSE,48,FALSE,FALSE,FALSE,FALSE
101220,"A",2020,1,1,13,1,1,19,16,3,0,0,4,,37,,,0,1,0,1,1,6,1,0,0,1,1,1,3,0,0,1,40,"A_2020",1,1,1,0,0,,0,1,0,1,1,1,0,0,1,0,0,1,1,19,3,1,1,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,37,,FALSE,,FALSE,FALSE,FALSE,FALSE
101221,"A",2020,0,0,12,1,3,12,15,1,1,0,6,11,45,50,0,0,1,1,0,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,3,12,1,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,45,35,FALSE,50,FALSE,FALSE,FALSE,FALSE
101222,"A",2020,1,0,12,1,2,15,14,3,0,0,9,9,33,37,1,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,15,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,33,23,FALSE,37,FALSE,FALSE,TRUE,FALSE
101223,"A",2022,0,1,13,1,1,,13,7,1,0,,4,,38,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,,0,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,25,FALSE,38,FALSE,FALSE,TRUE,FALSE
101224,"A",2022,0,0,11,1,2,,11,7,1,0,7,9,31,34,0,0,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,31,23,FALSE,34,FALSE,FALSE,TRUE,FALSE
101225,"A",2022,0,0,11,1,,,12,7,1,0,7,5,40,38,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,40,26,FALSE,38,FALSE,FALSE,FALSE,FALSE
101226,"A",2020,1,1,13,1,2,7,16,8,1,0,6,1,37,45,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,8,"A_2020",1,1,1,1,0,,1,1,1,1,1,1,1,1,0,0,0,1,2,7,8,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,37,29,FALSE,45,FALSE,FALSE,FALSE,FALSE
101227,"A",2020,1,0,12,1,2,19,14,3,0,0,5,,38,,,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,0,0,0,0,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,,FALSE,,FALSE,FALSE,TRUE,FALSE
101228,"A",2020,0,0,12,1,,19,15,4,1,0,7,7,37,37,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,19,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,37,22,FALSE,37,FALSE,FALSE,FALSE,FALSE
101229,"A",2020,1,1,13,1,2,19,15,8,1,0,10,9,33,48,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,19,8,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,33,33,FALSE,48,FALSE,FALSE,TRUE,FALSE
101230,"A",2020,1,0,14,1,1,10,17,4,1,0,5,4,38,43,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,10,4,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,38,26,FALSE,43,FALSE,FALSE,FALSE,FALSE
