"applicant_id","municipality","application_year","selected","male","age_at_application","has_phone","ses_stratum","neighborhood","age_at_survey","survey_month","survey_form","household_visit","mother_educ","father_educ","mother_age","father_age","father_income_high","receiving_aid_now","started_g6_private","started_g7_private","in_private_now","in_school_now","highest_grade","finished_g6","finished_g7","finished_g8","repeats_g6","ever_repeated","total_repeats","years_in_school","married_or_cohab","has_child","working","hours_worked","cohort","selected_clean","male_clean","has_phone_clean","survey_form_clean","household_visit_clean","father_income_high_clean","receiving_aid_now_clean","started_g6_private_clean","started_g7_private_clean","in_private_now_clean","in_school_now_clean","finished_g6_clean","finished_g7_clean","finished_g8_clean","ever_repeated_clean","married_or_cohab_clean","has_child_clean","working_clean","ses_stratum_clean","neighborhood_clean","survey_month_clean","repeats_g6_clean","total_repeats_clean","age_change","age_unverifiable","age_decreased","age_unchanged","age_outside_2_to_4","age_at_survey_clean","grade_conflict","grade_below_5_review","school_years_below_grade_progress_review","finished_g6_conflict","finished_g7_conflict","finished_g8_conflict","repeats_conflict","private_school_conflict","mother_child_age_gap","mother_age_gap_over_60","mother_age_clean","father_child_age_gap","father_age_gap_over_60","father_age_clean","work_hours_conflict","years_in_school_above_4","years_in_school_exceeds_age_gap_plus_1","primary_logic_flag","age_at_application_missing","ses_stratum_missing","neighborhood_missing","age_at_application_imp","ses_stratum_imp","male_c","has_phone_c","age_at_application_imp_c","age_at_application_missing_c","ses_stratum_imp_c","ses_stratum_missing_c"
100442,"A",2020,1,0,13,1,2,19,15,3,0,0,5,9,35,38,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,23,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,0,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100443,"A",2020,1,1,11,1,2,,14,8,1,0,9,5,36,42,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,8,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,36,28,FALSE,42,FALSE,FALSE,FALSE,FALSE,0,0,1,11,2,0.498299319727891,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100444,"A",2020,1,1,12,1,1,19,14,7,1,0,5,,49,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,1,0,,1,1,1,1,1,1,1,1,0,0,0,0,1,19,7,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,49,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,0.498299319727891,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100445,"B",2018,0,1,12,1,2,,17,7,1,1,2,3,50,46,0,0,1,1,0,1,8,1,1,1,0,0,0,6,0,0,1,20,"B_2018",0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,2,,7,0,0,5,FALSE,FALSE,FALSE,TRUE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,50,29,FALSE,46,FALSE,TRUE,FALSE,FALSE,0,0,1,12,2,0.575757575757576,0.557575757575758,-0.401234567901234,-0.0181818181818182,0.056,-0.242424242424242
100446,"A",2020,1,0,12,1,2,15,14,3,0,0,7,,38,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,,0,1,1,0,1,1,1,1,0,0,0,0,2,15,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,38,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100447,"A",2020,0,0,14,1,1,19,16,7,1,0,9,,33,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,1,40,"A_2020",0,0,1,1,0,,0,1,0,0,0,1,0,0,0,0,0,1,1,19,7,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,FALSE,33,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,0,14,1,-0.501700680272109,0,1.40625,-0.0476190476190476,-1,-0.158163265306122
100448,"A",2020,1,0,12,1,2,12,14,3,0,0,11,8,35,42,1,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,12,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,35,28,FALSE,42,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100449,"A",2020,1,0,13,1,,12,15,8,1,0,3,11,49,64,0,0,1,1,,1,7,1,1,0,0,0,0,4,1,1,0,0,"A_2020",1,0,1,1,0,0,0,1,1,,1,1,1,0,0,1,1,0,,12,8,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,49,49,FALSE,64,FALSE,FALSE,TRUE,FALSE,0,1,0,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,0.841836734693878
100450,"A",2020,1,0,11,1,2,19,13,3,0,0,8,8,35,38,0,0,1,1,1,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,2,19,3,0,1,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,35,25,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,0,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100451,"A",2020,1,0,12,1,2,,15,8,1,0,6,7,40,47,0,0,1,1,0,1,8,1,1,1,1,1,1,5,0,0,0,0,"A_2020",1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,2,,8,1,1,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,40,32,FALSE,47,FALSE,TRUE,TRUE,FALSE,0,0,1,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100452,"A",2020,0,0,14,1,2,11,16,4,0,0,3,1,40,43,1,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0,"A_2020",0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,2,11,4,1,1,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,40,27,FALSE,43,FALSE,FALSE,TRUE,FALSE,0,0,0,14,2,-0.501700680272109,0,1.40625,-0.0476190476190476,0,-0.158163265306122
100453,"A",2022,1,1,11,1,3,,12,7,1,0,11,,30,32,,1,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,,1,0,0,0,1,1,0,0,0,0,0,0,3,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,30,20,FALSE,32,FALSE,FALSE,FALSE,FALSE,0,0,1,11,3,0.494584837545126,0,-1.40808823529412,-0.0180505415162455,0.924107142857143,-0.191335740072202
100454,"A",2022,0,1,13,1,2,,14,7,1,0,5,5,45,43,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,0,0,"A_2022",0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,45,29,FALSE,43,FALSE,FALSE,TRUE,FALSE,0,0,1,13,2,0.494584837545126,0,0.591911764705882,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100455,"A",2020,1,0,14,1,1,19,17,3,0,0,3,2,39,50,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,19,3,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,39,33,FALSE,50,FALSE,FALSE,FALSE,FALSE,0,0,0,14,1,-0.501700680272109,0,1.40625,-0.0476190476190476,-1,-0.158163265306122
100456,"A",2022,1,0,12,1,2,,12,7,1,0,6,11,27,30,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,27,18,FALSE,30,FALSE,FALSE,TRUE,FALSE,0,0,1,12,2,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100457,"A",2022,1,0,12,1,,,14,7,1,0,1,,36,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,36,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,1,1,12,2.07589285714286,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,0,0.808664259927798
100458,"A",2020,1,0,11,1,2,,14,3,0,1,8,5,39,38,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,39,24,FALSE,38,FALSE,FALSE,FALSE,FALSE,0,0,1,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100459,"A",2020,1,1,15,1,2,4,19,6,1,0,9,,45,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,30,"A_2020",1,1,1,1,0,,0,1,0,0,0,0,0,0,0,0,0,1,2,4,6,0,0,4,FALSE,FALSE,FALSE,FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,45,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,0,15,2,0.498299319727891,0,2.40625,-0.0476190476190476,0,-0.158163265306122
100460,"A",2020,0,0,12,1,2,15,14,6,0,0,9,,32,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,,0,1,1,0,1,1,1,1,0,0,0,0,2,15,6,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,32,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100461,"A",2020,1,1,13,1,3,,15,3,0,0,11,,37,41,,1,1,1,1,1,7,1,1,0,1,1,2,5,0,0,0,0,"A_2020",1,1,1,0,0,,1,1,1,1,1,1,1,0,1,0,0,0,3,,3,1,2,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,37,26,FALSE,41,FALSE,TRUE,TRUE,FALSE,0,0,1,13,3,0.498299319727891,0,0.40625,-0.0476190476190476,1,-0.158163265306122
100462,"A",2020,1,1,,1,1,5,15,4,0,0,2,,43,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,"A_2020",1,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,,TRUE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,43,,FALSE,,FALSE,FALSE,FALSE,FALSE,1,0,0,12.59375,1,0.498299319727891,0,0,0.952380952380952,-1,-0.158163265306122
100463,"A",2020,0,0,12,1,2,11,14,3,0,0,9,7,31,39,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,11,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,FALSE,31,25,FALSE,39,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100464,"B",2018,1,0,11,1,3,,15,7,1,0,5,5,37,43,0,1,1,1,1,1,10,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,,7,0,0,4,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,37,28,FALSE,43,FALSE,TRUE,TRUE,FALSE,0,0,1,11,3,-0.424242424242424,0.557575757575758,-1.40123456790123,-0.0181818181818182,1.056,-0.242424242424242
100465,"A",2022,1,0,12,1,3,,13,8,1,0,6,11,31,33,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3,,8,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,31,20,FALSE,33,FALSE,FALSE,FALSE,FALSE,0,0,1,12,3,-0.505415162454874,0,-0.408088235294118,-0.0180505415162455,0.924107142857143,-0.191335740072202
100466,"A",2020,0,1,15,1,2,19,18,6,0,0,2,,,,0,0,1,1,1,1,8,0,0,0,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,19,6,0,0,3,FALSE,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,TRUE,0,0,0,15,2,0.498299319727891,0,2.40625,-0.0476190476190476,0,-0.158163265306122
100467,"B",2018,0,0,14,0,2,,16,6,1,0,,,,,,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,0,1,0,,0,1,1,1,1,1,1,1,0,0,0,0,2,,6,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,TRUE,TRUE,FALSE,0,0,1,14,2,-0.424242424242424,-0.442424242424242,1.59876543209877,-0.0181818181818182,0.056,-0.242424242424242
100468,"A",2020,0,1,12,1,2,19,14,3,0,0,5,5,36,37,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,36,23,FALSE,37,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,0.498299319727891,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100469,"A",2020,1,1,12,1,3,9,14,4,0,0,3,11,48,50,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,9,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,48,36,FALSE,50,FALSE,FALSE,TRUE,FALSE,0,0,0,12,3,0.498299319727891,0,-0.59375,-0.0476190476190476,1,-0.158163265306122
100470,"A",2020,0,0,12,1,2,18,14,6,0,0,2,5,35,42,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,18,6,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,35,28,FALSE,42,FALSE,FALSE,TRUE,FALSE,0,0,0,12,2,-0.501700680272109,0,-0.59375,-0.0476190476190476,0,-0.158163265306122
100471,"A",2022,0,1,14,1,2,,15,7,1,0,8,,43,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,,0,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,43,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,1,14,2,0.494584837545126,0,1.59191176470588,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100472,"A",2020,1,0,11,1,2,4,13,3,0,0,5,5,34,36,1,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,2,4,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,34,23,FALSE,36,FALSE,FALSE,TRUE,FALSE,0,0,0,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100473,"A",2022,1,0,14,1,2,,14,7,1,0,6,,45,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,,1,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,45,,FALSE,,FALSE,FALSE,TRUE,FALSE,0,0,1,14,2,-0.505415162454874,0,1.59191176470588,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100474,"A",2022,1,1,11,1,4,,12,7,1,0,6,,47,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,,0,1,1,1,1,1,0,0,0,0,0,0,4,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,47,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,1,11,4,0.494584837545126,0,-1.40808823529412,-0.0180505415162455,1.92410714285714,-0.191335740072202
100475,"A",2020,0,1,13,1,2,18,15,4,0,0,5,5,44,51,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40,"A_2020",0,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,1,2,18,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,44,36,FALSE,51,FALSE,FALSE,FALSE,FALSE,0,0,0,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100476,"A",2022,0,1,12,1,2,,13,4,1,0,5,5,43,50,0,0,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,,4,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,43,37,FALSE,50,FALSE,FALSE,FALSE,FALSE,0,0,1,12,2,0.494584837545126,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100477,"A",2020,0,1,11,1,2,5,14,4,0,0,8,5,42,38,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,5,4,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,24,FALSE,38,FALSE,FALSE,FALSE,FALSE,0,0,0,11,2,0.498299319727891,0,-1.59375,-0.0476190476190476,0,-0.158163265306122
100478,"A",2020,0,1,13,1,1,19,15,3,0,0,11,11,35,38,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,1,8,"A_2020",0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,23,FALSE,38,FALSE,FALSE,TRUE,FALSE,0,0,0,13,1,0.498299319727891,0,0.40625,-0.0476190476190476,-1,-0.158163265306122
100479,"A",2020,0,0,11,1,3,10,13,3,0,0,7,5,48,49,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,10,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,48,36,FALSE,49,FALSE,FALSE,TRUE,FALSE,0,0,0,11,3,-0.501700680272109,0,-1.59375,-0.0476190476190476,1,-0.158163265306122
100480,"A",2020,0,1,13,1,2,19,15,3,0,0,4,3,52,50,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,52,35,FALSE,50,FALSE,FALSE,TRUE,FALSE,0,0,0,13,2,0.498299319727891,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100481,"A",2020,1,1,12,1,1,8,14,4,0,0,3,4,47,51,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,8,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,37,FALSE,51,FALSE,FALSE,TRUE,FALSE,0,0,0,12,1,0.498299319727891,0,-0.59375,-0.0476190476190476,-1,-0.158163265306122
100482,"A",2022,1,0,15,1,,,16,7,1,0,3,2,34,38,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,34,22,FALSE,38,FALSE,FALSE,FALSE,FALSE,0,1,1,15,2.07589285714286,-0.505415162454874,0,2.59191176470588,-0.0180505415162455,0,0.808664259927798
100483,"A",2020,1,0,14,1,,4,17,8,1,0,5,0,44,56,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,1,0,0,"A_2020",1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,,4,8,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,44,39,FALSE,56,FALSE,FALSE,FALSE,FALSE,0,1,0,14,2,-0.501700680272109,0,1.40625,-0.0476190476190476,0,0.841836734693878
100484,"A",2022,0,1,12,1,2,,13,8,1,0,11,3,47,46,0,0,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,,8,0,0,1,FALSE,FALSE,FALSE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,47,33,FALSE,46,FALSE,FALSE,FALSE,FALSE,0,0,1,12,2,0.494584837545126,0,-0.408088235294118,-0.0180505415162455,-0.0758928571428572,-0.191335740072202
100485,"A",2020,0,0,13,1,2,,15,4,0,0,9,9,45,39,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,45,24,FALSE,39,FALSE,FALSE,FALSE,FALSE,0,0,1,13,2,-0.501700680272109,0,0.40625,-0.0476190476190476,0,-0.158163265306122
100486,"A",2020,1,1,15,1,2,,17,4,0,0,4,5,42,44,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,4,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,42,27,FALSE,44,FALSE,FALSE,TRUE,FALSE,0,0,1,15,2,0.498299319727891,0,2.40625,-0.0476190476190476,0,-0.158163265306122
100487,"A",2020,1,1,14,1,2,,16,4,0,0,5,,43,,,0,,,0,0,5,0,0,0,,0,0,0,0,0,1,40,"A_2020",1,1,1,0,0,,0,,,0,0,0,0,0,0,0,0,1,2,,4,,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,43,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,1,14,2,0.498299319727891,0,1.40625,-0.0476190476190476,0,-0.158163265306122
100488,"A",2020,0,0,15,1,3,11,17,3,0,0,5,,59,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,1,40,"A_2020",0,0,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,1,3,11,3,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,59,,FALSE,,FALSE,FALSE,FALSE,FALSE,0,0,0,15,3,-0.501700680272109,0,2.40625,-0.0476190476190476,1,-0.158163265306122
100489,"A",2020,1,0,11,1,,,14,4,0,0,11,8,35,34,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,,,4,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,35,20,FALSE,34,FALSE,FALSE,FALSE,FALSE,0,1,1,11,2,-0.501700680272109,0,-1.59375,-0.0476190476190476,0,0.841836734693878
