applicant_id,age_at_survey,survey_month,survey_form,household_visit,mother_educ,father_educ,mother_age,father_age,father_income_high,receiving_aid_now,started_g6_private,started_g7_private,in_private_now,in_school_now,highest_grade,finished_g6,finished_g7,finished_g8,repeats_g6,ever_repeated,total_repeats,years_in_school,married_or_cohab,has_child,working,hours_worked
100833,12,7,1,0,5.0,5.0,37.0,37.0,1,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100927,12,8,1,0,9.0,11.0,34.0,39.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100316,14,3,0,0,7.0,7.0,39.0,43.0,,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101039,15,2,0,1,3.0,5.0,44.0,55.0,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,1,0.0
101386,15,7,1,0,6.0,5.0,40.0,52.0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0.0
100516,16,7,1,0,6.0,2.0,40.0,49.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100735,17,6,0,0,3.0,5.0,37.0,42.0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0.0
100533,14,4,0,0,5.0,5.0,39.0,,,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,1,40.0
100887,14,8,1,0,5.0,3.0,35.0,39.0,0,1,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100693,16,3,0,0,3.0,,54.0,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,1,40.0
101285,14,4,0,0,5.0,5.0,31.0,37.0,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100548,15,3,0,0,2.0,,35.0,,,0,0,0,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100453,12,7,1,0,11.0,,30.0,32.0,,1,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100606,15,7,1,1,8.0,,30.0,50.0,,0,0,0,,,11,0,0,0,0,0,0,6,0,0,0,0.0
101368,14,5,0,0,11.0,,30.0,50.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101317,13,4,0,0,,,33.0,,,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100598,15,3,0,0,5.0,9.0,40.0,49.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100683,14,3,0,0,5.0,11.0,38.0,40.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100748,18,7,1,0,5.0,11.0,42.0,58.0,0,0,1,1,1,1,8,1,1,1,0,1,1,4,0,0,0,0.0
100570,20,5,1,0,5.0,5.0,44.0,45.0,0,0,1,1,0,0,7,1,1,0,0,0,0,2,1,1,0,0.0
101539,17,6,1,1,5.0,,45.0,,,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,1,28.0
100061,13,7,1,0,11.0,11.0,26.0,30.0,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101115,15,3,0,0,3.0,4.0,39.0,40.0,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100536,15,7,1,0,11.0,,35.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,40.0
101598,14,3,0,0,8.0,,39.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101102,13,3,0,0,,,36.0,50.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100244,14,4,0,0,10.0,,38.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100025,12,9,1,0,11.0,4.0,45.0,40.0,0,0,1,1,1,1,6,1,0,0,0,0,0,3,0,0,0,0.0
100222,15,5,0,0,,,43.0,,,0,1,1,1,1,7,1,1,0,0,0,0,4,0,0,0,0.0
101305,11,7,1,0,2.0,2.0,46.0,48.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100105,16,6,1,1,7.0,2.0,46.0,48.0,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100673,11,8,1,0,11.0,8.0,33.0,34.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100642,16,3,0,0,2.0,2.0,45.0,70.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100861,13,3,0,0,10.0,8.0,37.0,41.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100665,14,4,0,0,11.0,5.0,37.0,45.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100509,17,8,1,0,8.0,9.0,38.0,37.0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0.0
100131,14,4,0,0,3.0,,35.0,,,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,1,8.0
101094,14,3,0,1,6.0,6.0,35.0,41.0,1,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100444,14,7,1,0,5.0,,49.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100993,14,5,1,0,7.0,7.0,48.0,49.0,1,0,1,1,1,1,8,1,1,1,0,0,0,3,0,0,0,0.0
100508,12,4,0,0,11.0,11.0,39.0,47.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101612,14,3,0,0,7.0,6.0,34.0,34.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100075,15,5,1,0,10.0,11.0,35.0,36.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100036,15,3,1,0,,,,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0.0
101424,14,5,0,0,,,41.0,45.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100057,15,3,0,0,3.0,1.0,49.0,55.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,20.0
100196,17,7,1,0,2.0,,34.0,,,1,1,1,1,1,10,1,1,1,0,0,0,6,0,0,0,0.0
101336,15,3,0,0,3.0,,53.0,,,1,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100816,12,7,1,0,5.0,7.0,38.0,38.0,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100971,16,3,0,0,9.0,5.0,36.0,45.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101116,14,3,0,0,6.0,5.0,39.0,41.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100477,14,4,0,0,8.0,5.0,42.0,38.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100086,16,3,0,1,8.0,10.0,34.0,42.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101487,18,3,0,0,7.0,5.0,46.0,49.0,0,0,1,1,1,1,7,1,1,0,0,0,0,4,0,0,0,0.0
100561,11,7,1,0,5.0,11.0,35.0,35.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100334,15,4,0,0,8.0,,49.0,,,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,1,20.0
101274,13,7,1,0,11.0,4.0,34.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101114,14,3,0,0,,,42.0,40.0,0,0,0,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101316,13,7,1,0,5.0,,55.0,,,0,1,1,1,1,7,1,1,0,0,0,0,3,0,,0,0.0
100708,16,8,1,0,5.0,5.0,55.0,47.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101488,19,7,1,1,,,,,,0,1,1,0,0,9,1,1,1,0,0,0,4,0,0,1,40.0
101469,18,1,1,0,2.0,1.0,42.0,54.0,0,0,1,1,0,0,8,1,1,1,1,1,1,4,0,0,1,40.0
101402,16,7,1,1,11.0,11.0,46.0,45.0,1,1,1,1,1,1,10,1,1,1,0,0,0,6,0,0,0,0.0
100538,13,7,1,0,11.0,,39.0,,,0,1,0,1,1,4,0,0,0,0,0,0,2,0,0,0,0.0
101156,15,3,0,0,5.0,3.0,37.0,40.0,1,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100882,17,3,0,0,3.0,7.0,38.0,45.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,1,28.0
101247,13,7,1,0,7.0,11.0,33.0,46.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100732,20,7,1,1,2.0,,58.0,,,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,0.0
100418,14,4,0,0,5.0,,35.0,,,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,1,8.0
101087,15,3,0,0,11.0,7.0,45.0,44.0,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,0,0.0
101574,18,7,1,1,,,,,,0,1,0,0,1,8,1,1,1,1,1,1,6,0,0,0,0.0
101484,14,3,0,0,,,42.0,,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100573,16,3,0,0,5.0,,37.0,,,0,1,1,0,1,7,1,1,0,0,0,0,3,0,0,1,40.0
100736,18,8,1,0,7.0,,38.0,,,0,1,1,0,0,11,0,0,0,0,0,0,3,0,0,0,0.0
101369,17,7,1,0,5.0,7.0,39.0,44.0,0,0,1,1,0,0,8,1,1,1,0,1,1,4,0,0,1,36.0
100332,14,3,0,0,5.0,6.0,35.0,35.0,0,0,0,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100956,12,7,1,0,5.0,5.0,39.0,40.0,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100574,14,7,1,0,11.0,11.0,53.0,47.0,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101384,16,3,1,0,,,39.0,,,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0.0
101180,16,3,0,0,,,56.0,61.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,20.0
101556,16,8,1,0,,3.0,,50.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101470,15,7,1,0,,,,,,0,0,1,1,1,6,1,0,0,1,1,1,3,0,0,0,0.0
101303,16,4,0,0,5.0,5.0,46.0,46.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101054,14,4,0,0,8.0,,46.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101263,12,7,1,0,7.0,5.0,38.0,36.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100008,14,8,1,0,5.0,5.0,40.0,46.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101492,13,3,0,0,5.0,11.0,40.0,39.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101388,16,5,0,0,5.0,5.0,37.0,44.0,0,0,0,1,1,1,8,1,1,1,1,1,1,5,0,0,0,0.0
101611,14,3,0,0,3.0,2.0,52.0,59.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100304,13,8,1,0,5.0,,32.0,39.0,0,0,0,0,0,1,5,0,0,0,1,1,1,2,0,0,0,0.0
101269,,3,0,0,,,,,,,,,,,5,,,,,,,,,,,
100872,17,6,1,1,5.0,2.0,48.0,52.0,0,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100074,17,4,1,0,3.0,4.0,32.0,45.0,0,1,1,1,1,1,9,1,1,1,0,0,0,4,0,0,1,12.0
100985,14,3,0,0,4.0,3.0,39.0,54.0,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100522,14,4,1,0,5.0,5.0,38.0,41.0,1,0,1,0,0,1,7,1,1,0,0,0,0,2,0,0,0,0.0
100335,14,3,0,0,5.0,11.0,40.0,40.0,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,1,0.0
100569,13,8,1,0,9.0,8.0,35.0,38.0,,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100590,13,3,0,0,7.0,2.0,31.0,36.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100088,18,7,1,1,,11.0,,46.0,1,0,1,1,,,9,0,0,0,0,0,0,4,0,0,0,0.0
100856,14,3,0,0,8.0,11.0,44.0,44.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100217,16,1,1,0,11.0,,60.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100712,15,3,0,0,11.0,5.0,42.0,52.0,0,1,0,1,1,1,8,1,1,1,1,1,1,5,0,0,0,0.0
101106,14,8,1,0,5.0,5.0,39.0,36.0,0,0,1,1,1,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100173,15,3,0,0,5.0,,40.0,,,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101485,17,4,0,0,7.0,,37.0,,,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,0,0.0
100221,16,3,0,0,1.0,0.0,52.0,57.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100319,16,3,0,0,7.0,5.0,39.0,39.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101406,14,3,0,0,11.0,11.0,48.0,41.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101446,14,3,0,0,9.0,,50.0,,,0,1,1,0,0,8,1,1,1,0,0,0,3,,,0,0.0
100920,17,6,0,0,10.0,6.0,39.0,39.0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0.0
100266,15,5,1,0,,6.0,,42.0,0,0,1,1,0,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100006,11,8,1,0,7.0,,39.0,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100817,14,3,0,0,0.0,0.0,56.0,56.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101149,15,7,1,0,5.0,5.0,42.0,42.0,0,0,1,1,1,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100738,12,8,1,0,8.0,8.0,49.0,42.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100138,15,3,0,0,5.0,4.0,38.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100163,15,12,1,0,8.0,5.0,36.0,33.0,0,0,0,0,0,1,7,1,1,0,0,1,3,3,0,0,0,0.0
101330,18,3,0,0,,5.0,41.0,50.0,0,0,1,1,0,1,9,1,1,1,0,0,0,5,0,0,0,0.0
100594,13,2,0,1,9.0,11.0,35.0,35.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101523,16,3,0,0,5.0,6.0,56.0,51.0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,40.0
101427,17,3,0,0,3.0,2.0,40.0,40.0,0,0,1,1,1,1,6,1,0,0,1,1,1,3,0,0,0,0.0
101171,14,5,0,0,2.0,,34.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101608,16,4,0,0,,,38.0,,,0,1,0,0,1,5,0,0,0,0,0,0,2,0,0,1,40.0
101533,15,5,0,0,5.0,5.0,50.0,46.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101489,11,7,1,0,8.0,8.0,37.0,34.0,0,0,1,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0.0
100523,14,3,0,0,,,,,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100981,14,3,0,0,3.0,5.0,38.0,48.0,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0.0
101558,15,9,1,0,1.0,3.0,46.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101097,16,3,0,0,5.0,,35.0,,,0,0,0,0,0,7,1,1,0,0,1,1,4,0,0,1,40.0
100578,15,8,1,0,5.0,6.0,35.0,39.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100953,15,5,0,0,8.0,9.0,41.0,40.0,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100019,13,8,1,0,3.0,,43.0,,,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100797,15,3,0,0,2.0,,51.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,10.0
100633,14,3,0,1,,,,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100876,16,3,0,0,5.0,5.0,40.0,41.0,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0.0
100618,14,3,0,0,5.0,9.0,34.0,43.0,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100893,14,7,1,0,11.0,5.0,33.0,39.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,1,4.0
100655,18,6,1,1,3.0,3.0,55.0,69.0,0,0,1,1,0,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100936,15,3,0,0,,,38.0,,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0.0
100858,16,8,1,0,,,,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100137,14,4,0,0,3.0,,45.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100557,16,7,1,0,8.0,2.0,40.0,49.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100697,14,3,0,0,7.0,5.0,33.0,45.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,0.0
101324,14,7,1,0,9.0,6.0,40.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101519,16,3,0,0,,,,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0.0
100992,14,8,1,0,9.0,,41.0,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100448,14,3,0,0,11.0,8.0,35.0,42.0,1,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100368,10,3,0,1,3.0,1.0,40.0,56.0,0,0,0,1,1,1,9,1,1,1,1,1,1,6,0,0,0,0.0
101518,14,3,0,0,5.0,5.0,44.0,72.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101144,19,6,1,1,2.0,3.0,54.0,58.0,0,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100327,16,4,0,0,,,50.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100317,15,4,0,0,5.0,5.0,34.0,45.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101228,15,4,1,0,7.0,7.0,37.0,37.0,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0.0
101189,13,7,1,0,6.0,3.0,38.0,40.0,0,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100528,16,8,1,0,5.0,2.0,48.0,58.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100526,15,3,0,0,11.0,11.0,32.0,39.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100087,13,7,1,0,,,,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100479,13,3,0,0,7.0,5.0,48.0,49.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100338,14,3,0,0,5.0,5.0,42.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,16.0
100869,13,3,0,0,3.0,2.0,36.0,46.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100657,13,7,1,0,5.0,7.0,34.0,45.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100148,15,3,0,0,4.0,3.0,48.0,68.0,0,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,0,0.0
101306,15,6,0,0,6.0,,38.0,,,0,0,0,0,1,5,0,0,0,1,1,1,3,0,0,1,9.0
101490,17,6,1,1,5.0,,50.0,57.0,,0,0,0,0,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100028,16,3,0,0,7.0,5.0,46.0,48.0,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,1,8.0
100246,17,7,1,1,,,,,,0,0,0,0,0,9,1,1,1,0,0,0,4,1,1,0,0.0
100365,14,3,1,0,7.0,4.0,33.0,40.0,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0.0
100943,17,6,1,1,,,,,,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
101304,11,7,1,0,8.0,4.0,32.0,32.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101319,15,3,0,0,5.0,5.0,53.0,54.0,0,0,1,0,0,1,8,1,1,1,1,1,1,4,0,0,0,0.0
100198,14,3,0,0,9.0,8.0,40.0,49.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100948,14,6,0,0,6.0,3.0,35.0,49.0,1,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0.0
101138,16,4,0,0,5.0,,34.0,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,1,8.0
100744,14,7,1,0,3.0,2.0,45.0,48.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100192,16,7,1,0,5.0,10.0,35.0,40.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,9.0
100404,17,4,0,0,3.0,1.0,52.0,61.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100915,14,7,1,0,8.0,7.0,50.0,50.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100483,17,8,1,0,5.0,0.0,44.0,56.0,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,1,0,0.0
100158,16,3,0,0,11.0,11.0,40.0,38.0,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100315,15,7,1,0,5.0,,42.0,,,0,1,1,0,0,8,1,1,1,0,0,0,4,0,0,1,40.0
100256,15,3,0,0,,,46.0,56.0,0,0,0,0,1,1,7,1,1,0,0,0,0,4,0,0,0,0.0
100007,14,3,0,0,,8.0,26.0,37.0,0,0,1,1,1,1,7,1,1,0,0,0,0,4,0,0,0,0.0
101281,17,6,1,1,4.0,5.0,39.0,51.0,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100791,14,8,1,0,9.0,9.0,38.0,39.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100851,15,4,0,0,6.0,5.0,38.0,39.0,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,1,3.0
100384,14,4,0,0,,,51.0,57.0,0,0,1,1,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100945,16,7,1,0,5.0,5.0,46.0,54.0,0,0,1,0,0,1,6,1,0,0,1,1,1,3,0,0,0,0.0
100177,18,7,1,1,5.0,,53.0,,,0,0,0,1,1,10,1,1,1,0,0,0,6,0,0,0,0.0
101436,14,4,0,0,7.0,5.0,40.0,47.0,1,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100314,16,6,0,0,5.0,3.0,39.0,41.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100357,14,4,0,0,8.0,5.0,40.0,54.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100298,15,7,1,1,,,38.0,39.0,0,0,0,0,0,1,8,1,1,1,0,0,0,5,0,0,0,0.0
100455,17,3,0,0,3.0,2.0,39.0,50.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100543,16,7,1,0,,,,,,0,1,0,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100662,14,3,0,0,5.0,5.0,42.0,40.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,8.0
100596,17,6,1,1,,,,44.0,0,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
101512,14,6,0,0,7.0,8.0,49.0,43.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101128,15,6,0,0,8.0,5.0,45.0,53.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100685,14,4,0,0,3.0,5.0,43.0,41.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100527,14,4,0,0,5.0,5.0,37.0,40.0,0,0,1,1,0,0,7,1,1,0,0,0,0,3,0,0,0,0.0
101351,13,7,1,0,3.0,3.0,43.0,48.0,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100159,13,7,1,0,8.0,,36.0,,,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0.0
100799,17,6,1,1,5.0,5.0,35.0,43.0,0,0,1,1,0,0,8,1,1,1,0,0,0,3,1,1,0,0.0
100002,16,4,0,0,5.0,5.0,37.0,48.0,1,0,1,1,1,1,8,1,1,1,1,1,1,4,0,0,0,0.0
100360,13,7,1,0,5.0,5.0,43.0,43.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101423,15,2,0,1,4.0,2.0,50.0,52.0,0,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,8.0
100202,15,7,1,0,11.0,,29.0,50.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101232,14,3,0,0,5.0,9.0,40.0,43.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101410,13,7,1,0,5.0,11.0,36.0,43.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101295,15,11,1,0,5.0,4.0,40.0,45.0,0,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100112,14,6,0,0,6.0,11.0,36.0,38.0,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101451,15,8,1,0,5.0,4.0,35.0,34.0,0,0,1,0,0,0,6,1,0,0,1,1,1,3,0,0,1,32.0
101508,13,7,1,0,11.0,,31.0,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100307,15,7,1,0,5.0,5.0,40.0,45.0,0,0,1,0,0,1,5,0,0,0,1,1,1,2,0,0,0,0.0
100972,15,3,0,0,4.0,1.0,40.0,66.0,1,0,1,0,1,1,6,1,0,0,1,1,1,4,0,0,0,0.0
100422,14,3,0,0,5.0,5.0,49.0,53.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101286,18,7,1,1,11.0,5.0,39.0,42.0,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
101192,19,8,1,0,5.0,,34.0,,,0,1,1,0,1,8,1,1,1,0,0,0,3,0,0,1,20.0
101277,14,3,0,0,5.0,5.0,32.0,36.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,0.0
101458,12,3,1,0,1.0,6.0,35.0,35.0,0,0,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0.0
101058,18,4,1,0,5.0,5.0,37.0,41.0,0,0,0,0,1,1,10,1,1,1,1,1,2,6,0,0,0,0.0
100459,19,6,1,0,9.0,,45.0,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,30.0
