"section","key","field","actual","expected","pass"
"IV","A_2020/in_private_now/years_in_school/TRUE","first_stage_F","29.8664382237417","29.8664382237417",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","estimate","0.382812329996295","0.382812329996294",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","se","0.324496452870441","0.324496452870441",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","ci_low","-0.253856205806181","-0.253856205806181",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","ci_high","1.01948086579877","1.01948086579877",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","p_value","0.23835774222283","0.23835774222283",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","ar_p_zero","0.271808556499443","0.271808556499443",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","var_rf","0.00275077076264619","0.00275077076264619",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","var_fs","0.000759689796992556","0.000759689796992556",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","cov_rf_fs","0.000617757697443869","0.000617757697443869",TRUE
"IV","A_2020/in_private_now/years_in_school/TRUE","df","1155","1155",TRUE
"AR set","A_2020/in_private_now/years_in_school/TRUE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/years_in_school/TRUE","lower","-0.365975910446291","-0.36597591",TRUE
"AR set","A_2020/in_private_now/years_in_school/TRUE","upper","1.00424686335345","1.00424686",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","n","1161","1161",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","n_selected","589","589",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","reduced_form","-0.0106913460054376","-0.0106913460054376",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","reduced_form_se","0.00644618304914286","0.00644618304914286",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","first_stage","0.161079582556661","0.161079582556661",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","first_stage_se","0.0281798484430081","0.0281798484430081",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","first_stage_F","32.674103829598","32.674103829598",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","estimate","-0.0663730674970977","-0.0663730674970977",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","se","0.0401374411811671","0.0401374411811671",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","ci_low","-0.145123245400989","-0.145123245400989",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","ci_high","0.0123771104067932","0.0123771104067932",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","p_value","0.0984705198788801","0.0984705198788801",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","ar_p_zero","0.0974761706375761","0.0974761706375761",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","var_rf","4.15532759030567e-05","4.15532759030567e-05",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","var_fs","0.000794103858270907","0.000794103858270907",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","cov_rf_fs","-2.44919849897812e-05","-2.44919849897812e-05",TRUE
"IV","A_2020/in_private_now/married_or_cohab/FALSE","df","1159","1159",TRUE
"AR set","A_2020/in_private_now/married_or_cohab/FALSE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/married_or_cohab/FALSE","lower","-0.155096267265924","-0.15509627",TRUE
"AR set","A_2020/in_private_now/married_or_cohab/FALSE","upper","0.0128599413771694","0.01285994",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","n","1161","1161",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","n_selected","589","589",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","reduced_form","-0.00927707247835154","-0.00927707247835154",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","reduced_form_se","0.00651631404200404","0.00651631404200404",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","first_stage","0.151865538450597","0.151865538450597",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","first_stage_se","0.02755869766557","0.02755869766557",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","first_stage_F","30.3669439504339","30.3669439504339",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","estimate","-0.0610874104355773","-0.0610874104355773",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","se","0.0430743095497986","0.0430743095497986",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","ci_low","-0.145600144790331","-0.145600144790331",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","ci_high","0.0234253239191767","0.0234253239191767",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","p_value","0.15640625871231","0.15640625871231",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","ar_p_zero","0.154812702780001","0.154812702780001",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","var_rf","4.2462348694019e-05","4.2462348694019e-05",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","var_fs","0.000759481817022292","0.000759481817022291",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","cov_rf_fs","-2.0505217048333e-05","-2.0505217048333e-05",TRUE
"IV","A_2020/in_private_now/married_or_cohab/TRUE","df","1154","1154",TRUE
"AR set","A_2020/in_private_now/married_or_cohab/TRUE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/married_or_cohab/TRUE","lower","-0.156610596320615","-0.1566106",TRUE
"AR set","A_2020/in_private_now/married_or_cohab/TRUE","upper","0.0245385429418961","0.02453854",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","n","1161","1161",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","n_selected","589","589",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","reduced_form","-0.0146419794127778","-0.0146419794127778",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","reduced_form_se","0.00993195359943761","0.00993195359943761",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","first_stage","0.161079582556661","0.161079582556661",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","first_stage_se","0.0281798484430081","0.0281798484430081",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","first_stage_F","32.674103829598","32.674103829598",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","estimate","-0.0908990399675725","-0.0908990399675725",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","se","0.0607759742879709","0.0607759742879709",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","ci_low","-0.210142286338388","-0.210142286338388",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","ci_high","0.0283442064032427","0.0283442064032427",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","p_value","0.135019459559461","0.135019459559461",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","ar_p_zero","0.140691356460855","0.140691356460855",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","var_rf","9.86437023013817e-05","9.86437023013817e-05",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","var_fs","0.000794103858270907","0.000794103858270907",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","cov_rf_fs","-5.15160798060551e-05","-5.15160798060551e-05",TRUE
"IV","A_2020/in_private_now/has_child/FALSE","df","1159","1159",TRUE
"AR set","A_2020/in_private_now/has_child/FALSE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/has_child/FALSE","lower","-0.221378528973896","-0.22137853",TRUE
"AR set","A_2020/in_private_now/has_child/FALSE","upper","0.0326290119482748","0.03262901",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","n","1161","1161",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","n_selected","589","589",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","reduced_form","-0.0125192636351714","-0.0125192636351714",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","reduced_form_se","0.00976612051069239","0.00976612051069239",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","first_stage","0.151865538450597","0.151865538450597",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","first_stage_se","0.02755869766557","0.02755869766557",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","first_stage_F","30.3669439504339","30.3669439504339",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","estimate","-0.082436501150286","-0.082436501150286",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","se","0.0636773759765384","0.0636773759765384",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","ci_low","-0.207372900980243","-0.207372900980243",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","ci_high","0.0424998986796714","0.0424998986796714",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","p_value","0.195718472955302","0.195718472955302",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","ar_p_zero","0.200132556603478","0.200132556603478",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","var_rf","9.53771098293665e-05","9.53771098293665e-05",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","var_fs","0.000759481817022292","0.000759481817022291",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","cov_rf_fs","-4.25889136628011e-05","-4.25889136628011e-05",TRUE
"IV","A_2020/in_private_now/has_child/TRUE","df","1154","1154",TRUE
"AR set","A_2020/in_private_now/has_child/TRUE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/has_child/TRUE","lower","-0.220015666448014","-0.22001567",TRUE
"AR set","A_2020/in_private_now/has_child/TRUE","upper","0.0474892439877778","0.04748924",TRUE
"IV","A_2020/in_private_now/working/FALSE","n","1162","1162",TRUE
"IV","A_2020/in_private_now/working/FALSE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/working/FALSE","n_selected","590","590",TRUE
"IV","A_2020/in_private_now/working/FALSE","reduced_form","-0.039658646438309","-0.039658646438309",TRUE
"IV","A_2020/in_private_now/working/FALSE","reduced_form_se","0.0219930454520894","0.0219930454520894",TRUE
"IV","A_2020/in_private_now/working/FALSE","first_stage","0.159896882778241","0.159896882778241",TRUE
"IV","A_2020/in_private_now/working/FALSE","first_stage_se","0.0281830963825552","0.0281830963825552",TRUE
"IV","A_2020/in_private_now/working/FALSE","first_stage_F","32.1886366543815","32.1886366543815",TRUE
"IV","A_2020/in_private_now/working/FALSE","estimate","-0.248026388940371","-0.248026388940371",TRUE
"IV","A_2020/in_private_now/working/FALSE","se","0.132356837697789","0.132356837697789",TRUE
"IV","A_2020/in_private_now/working/FALSE","ci_low","-0.507711979641571","-0.507711979641571",TRUE
"IV","A_2020/in_private_now/working/FALSE","ci_high","0.0116592017608298","0.0116592017608298",TRUE
"IV","A_2020/in_private_now/working/FALSE","p_value","0.0611923960479394","0.0611923960479394",TRUE
"IV","A_2020/in_private_now/working/FALSE","ar_p_zero","0.0716105997855341","0.0716105997855341",TRUE
"IV","A_2020/in_private_now/working/FALSE","var_rf","0.000483694048257669","0.000483694048257669",TRUE
"IV","A_2020/in_private_now/working/FALSE","var_fs","0.000794286921708395","0.000794286921708395",TRUE
"IV","A_2020/in_private_now/working/FALSE","cov_rf_fs","-0.000170677063490287","-0.000170677063490287",TRUE
"IV","A_2020/in_private_now/working/FALSE","df","1160","1160",TRUE
"AR set","A_2020/in_private_now/working/FALSE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/working/FALSE","lower","-0.529326918996178","-0.52932692",TRUE
"AR set","A_2020/in_private_now/working/FALSE","upper","0.0242694052900468","0.02426941",TRUE
"IV","A_2020/in_private_now/working/TRUE","n","1162","1162",TRUE
"IV","A_2020/in_private_now/working/TRUE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/working/TRUE","n_selected","590","590",TRUE
"IV","A_2020/in_private_now/working/TRUE","reduced_form","-0.0330572353681096","-0.0330572353681096",TRUE
"IV","A_2020/in_private_now/working/TRUE","reduced_form_se","0.020761170609719","0.0207611706097191",TRUE
"IV","A_2020/in_private_now/working/TRUE","first_stage","0.150629440651836","0.150629440651836",TRUE
"IV","A_2020/in_private_now/working/TRUE","first_stage_se","0.0275624708071057","0.0275624708071057",TRUE
"IV","A_2020/in_private_now/working/TRUE","first_stage_F","29.8664382237417","29.8664382237417",TRUE
"IV","A_2020/in_private_now/working/TRUE","estimate","-0.219460652745288","-0.219460652745288",TRUE
"IV","A_2020/in_private_now/working/TRUE","se","0.134539098806789","0.134539098806789",TRUE
"IV","A_2020/in_private_now/working/TRUE","ci_low","-0.483429057600864","-0.483429057600864",TRUE
"IV","A_2020/in_private_now/working/TRUE","ci_high","0.0445077521102884","0.0445077521102885",TRUE
"IV","A_2020/in_private_now/working/TRUE","p_value","0.103119998797344","0.103119998797344",TRUE
"IV","A_2020/in_private_now/working/TRUE","ar_p_zero","0.111599337500875","0.111599337500875",TRUE
"IV","A_2020/in_private_now/working/TRUE","var_rf","0.000431026205085862","0.000431026205085862",TRUE
"IV","A_2020/in_private_now/working/TRUE","var_fs","0.000759689796992556","0.000759689796992556",TRUE
"IV","A_2020/in_private_now/working/TRUE","cov_rf_fs","-0.000129687584293236","-0.000129687584293236",TRUE
"IV","A_2020/in_private_now/working/TRUE","df","1155","1155",TRUE
"AR set","A_2020/in_private_now/working/TRUE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/working/TRUE","lower","-0.509589367877634","-0.50958937",TRUE
"AR set","A_2020/in_private_now/working/TRUE","upper","0.0562419112807198","0.05624191",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","n","1162","1162",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","n_selected","590","590",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","reduced_form","-1.43531468531467","-1.43531468531467",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","reduced_form_se","0.667139434923433","0.667139434923433",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","first_stage","0.159896882778241","0.159896882778241",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","first_stage_se","0.0281830963825552","0.0281830963825552",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","first_stage_F","32.1886366543815","32.1886366543815",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","estimate","-8.97650198287659","-8.97650198287659",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","se","3.99719594239056","3.99719594239056",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","ci_low","-16.8190449712354","-16.8190449712354",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","ci_high","-1.13395899451778","-1.13395899451778",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","p_value","0.0249109124132092","0.0249109124132092",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","ar_p_zero","0.0316469485132519","0.0316469485132519",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","var_rf","0.445075025629957","0.445075025629957",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","var_fs","0.000794286921708395","0.000794286921708395",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","cov_rf_fs","-0.00560228639576944","-0.00560228639576944",TRUE
"IV","A_2020/in_private_now/hours_worked/FALSE","df","1160","1160",TRUE
"AR set","A_2020/in_private_now/hours_worked/FALSE","type","bounded","bounded",TRUE
"AR set","A_2020/in_private_now/hours_worked/FALSE","lower","-17.6000737903091","-17.60007379",TRUE
"AR set","A_2020/in_private_now/hours_worked/FALSE","upper","-0.875431494969896","-0.87543149",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","n","1162","1162",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","n_control","572","572",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","n_selected","590","590",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","reduced_form","-1.22869363033778","-1.22869363033778",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","reduced_form_se","0.628008301925103","0.628008301925103",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","first_stage","0.150629440651836","0.150629440651836",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","first_stage_se","0.0275624708071057","0.0275624708071057",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","first_stage_F","29.8664382237417","29.8664382237417",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","estimate","-8.15706162766527","-8.15706162766527",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","se","4.06534514088484","4.06534514088484",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","ci_low","-16.1333501679048","-16.1333501679048",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","ci_high","-0.180773087425778","-0.180773087425773",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","p_value","0.0450370881999736","0.0450370881999738",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","ar_p_zero","0.0506478390554903","0.0506478390554904",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","var_rf","0.394394427286851","0.394394427286851",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","var_fs","0.000759689796992556","0.000759689796992556",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","cov_rf_fs","-0.00428811403283907","-0.00428811403283907",TRUE
"IV","A_2020/in_private_now/hours_worked/TRUE","df","1155","1155",TRUE
